loan_amount,value_per_installment,acc_amount,payment_term,capitalized_interest,value_future,months
250.0,125.0,280.0,300.0,30.0,280.0,10.0
7236.0,1447.2,7930.656,990.0,694.6560000000001,7930.656000000001,8.0
1988.0,662.6666666666666,2178.848,630.0,190.848,2178.848,8.0
1326.0,663.0,1341.912,420.0,15.912,1341.912,1.0
501.0,167.0,501.0,744.0,0.0,501.0,0.0
4556.0,2278.0,5157.392,713.0,601.392,5157.392000000001,11.0
7083.0,1770.75,7847.964,660.0,764.9639999999999,7847.964000000001,9.0
3064.0,1021.3333333333334,3100.768,775.0,36.768,3100.768,1.0
1928.0,1928.0,2182.496,330.0,254.49599999999998,2182.496,11.0
2901.0,1450.5,3040.248,868.0,139.248,3040.248,4.0
8381.0,2095.25,8381.0,750.0,0.0,8381.0,0.0
5940.0,1485.0,6011.28,780.0,71.28,6011.28,1.0
2202.0,734.0,2492.6639999999998,720.0,290.664,2492.664,11.0
4811.0,1202.75,4926.464,810.0,115.464,4926.464,2.0
6455.0,2151.6666666666665,6609.92,810.0,154.92000000000002,6609.92,2.0
3309.0,1654.5,3507.54,540.0,198.54,3507.54,5.0
2618.0,872.6666666666666,2680.832,806.0,62.832,2680.832,2.0
6100.0,1220.0,6685.6,1364.0,585.6,6685.6,8.0
3902.0,1951.0,4370.24,682.0,468.24,4370.240000000001,10.0
377.0,188.5,408.668,600.0,31.668,408.668,7.0
4422.0,884.4,4740.384,930.0,318.384,4740.384,6.0
4864.0,1621.3333333333333,5214.208,930.0,350.208,5214.2080000000005,6.0
6921.0,1730.25,7004.052,775.0,83.052,7004.052,1.0
2596.0,865.3333333333334,2907.52,682.0,311.52,2907.5200000000004,10.0
9570.0,2392.5,10833.24,1080.0,1263.24,10833.240000000002,11.0
3282.0,820.5,3439.536,870.0,157.536,3439.536,4.0
7988.0,1997.0,8371.424,868.0,383.42400000000004,8371.424,4.0
2277.0,1138.5,2386.296,868.0,109.296,2386.2960000000003,4.0
2753.0,1376.5,3116.396,341.0,363.396,3116.396,11.0
250.0,125.0,250.0,372.0,0.0,250.0,0.0
1707.0,853.5,1788.936,120.0,81.936,1788.9360000000001,4.0
9040.0,1808.0,9690.88,930.0,650.88,9690.880000000001,6.0
1340.0,446.6666666666667,1356.08,403.0,16.080000000000002,1356.08,1.0
5538.0,1384.5,5737.368,1200.0,199.368,5737.368,3.0
3397.0,1132.3333333333333,3682.348,589.0,285.348,3682.3480000000004,7.0
766.0,766.0,766.0,390.0,0.0,766.0,0.0
2166.0,722.0,2451.9120000000003,341.0,285.91200000000003,2451.9120000000003,11.0
7584.0,1896.0,7675.008,775.0,91.008,7675.008,1.0
4395.0,1465.0,4816.92,992.0,421.92,4816.92,8.0
1149.0,383.0,1231.728,558.0,82.72800000000001,1231.728,6.0
7665.0,1916.25,8308.86,961.0,643.86,8308.86,7.0
2349.0,1174.5,2602.692,660.0,253.69199999999998,2602.692,9.0
4665.0,1166.25,4720.98,775.0,55.980000000000004,4720.9800000000005,1.0
4684.0,2342.0,5302.2880000000005,330.0,618.288,5302.2880000000005,11.0
1127.0,375.6666666666667,1235.192,630.0,108.19200000000001,1235.192,8.0
3967.0,1322.3333333333333,3967.0,390.0,0.0,3967.0,0.0
4057.0,1352.3333333333333,4057.0,1110.0,0.0,4057.0,0.0
4753.0,1188.25,5209.2880000000005,240.0,456.288,5209.2880000000005,8.0
2439.0,1219.5,2556.072,124.0,117.072,2556.072,4.0
4411.0,2205.5,4411.0,750.0,0.0,4411.0,0.0
7820.0,1564.0,8664.56,1020.0,844.5600000000001,8664.560000000001,9.0
2616.0,1308.0,2804.352,558.0,188.352,2804.3520000000003,6.0
6498.0,2166.0,6887.88,899.0,389.88,6887.88,5.0
5557.0,1389.25,5757.052,1200.0,200.052,5757.052000000001,3.0
4304.0,2152.0,4923.776,360.0,619.7760000000001,4923.776000000001,12.0
8284.0,1656.8,8482.816,810.0,198.816,8482.816,2.0
3553.0,1184.3333333333333,3979.36,682.0,426.36,3979.3600000000006,10.0
250.0,125.0,277.0,651.0,27.0,277.0,9.0
2036.0,678.6666666666666,2158.16,540.0,122.16000000000001,2158.1600000000003,5.0
1830.0,610.0,1873.92,806.0,43.92,1873.92,2.0
2402.0,1201.0,2574.944,570.0,172.94400000000002,2574.944,6.0
3713.0,1237.6666666666667,4069.448,620.0,356.448,4069.4480000000003,8.0
2851.0,950.3333333333334,3022.06,899.0,171.06,3022.06,5.0
7157.0,1789.25,8101.724,1085.0,944.724,8101.724000000001,11.0
2900.0,966.6666666666666,3213.2,660.0,313.20000000000005,3213.2000000000003,9.0
250.0,250.0,250.0,390.0,0.0,250.0,0.0
3838.0,1919.0,3838.0,372.0,0.0,3838.0,0.0
4767.0,2383.5,5167.428,600.0,400.428,5167.428000000001,7.0
5728.0,1909.3333333333333,6484.096,720.0,756.096,6484.0960000000005,11.0
250.0,125.0,277.0,270.0,27.0,277.0,9.0
6172.0,2057.3333333333335,6468.256,510.0,296.25600000000003,6468.256,4.0
919.0,306.3333333333333,963.112,124.0,44.112,963.1120000000001,4.0
6773.0,1354.6,7585.76,1395.0,812.76,7585.760000000001,10.0
4296.0,1074.0,4708.416,990.0,412.416,4708.416,8.0
2828.0,942.6666666666666,2929.808,837.0,101.80799999999999,2929.808,3.0
6837.0,1367.4,7083.132,840.0,246.132,7083.1320000000005,3.0
4323.0,1441.0,4893.636,713.0,570.636,4893.636,11.0
4582.0,1145.5,5021.872,630.0,439.872,5021.872,8.0
286.0,143.0,320.32,682.0,34.32,320.32000000000005,10.0
7762.0,1940.5,7762.0,744.0,0.0,7762.0,0.0
532.0,532.0,532.0,372.0,0.0,532.0,0.0
1120.0,373.3333333333333,1146.88,434.0,26.88,1146.88,2.0
2128.0,532.0,2408.896,1080.0,280.896,2408.896,11.0
2394.0,798.0,2595.096,589.0,201.096,2595.096,7.0
4637.0,1545.6666666666667,5137.796,651.0,500.796,5137.796,9.0
1566.0,522.0,1641.1680000000001,510.0,75.168,1641.1680000000001,4.0
2413.0,804.3333333333334,2528.824,120.0,115.824,2528.824,4.0
3747.0,1873.5,4241.604,713.0,494.604,4241.604,11.0
7831.0,2610.3333333333335,8488.804,210.0,657.8040000000001,8488.804,7.0
250.0,83.33333333333333,280.0,310.0,30.0,280.0,10.0
250.0,250.0,283.0,330.0,33.0,283.00000000000006,11.0
250.0,250.0,265.0,150.0,15.0,265.0,5.0
7971.0,1594.2,8449.26,1271.0,478.26,8449.26,5.0
1598.0,532.6666666666666,1617.176,775.0,19.176000000000002,1617.176,1.0
250.0,125.0,262.0,510.0,12.0,262.0,4.0
4237.0,1059.25,4643.752,620.0,406.752,4643.752,8.0
7048.0,2349.3333333333335,7724.608,990.0,676.6080000000001,7724.608,8.0
2442.0,814.0,2647.128,600.0,205.12800000000001,2647.128,7.0
250.0,250.0,271.0,589.0,21.0,271.0,7.0
3820.0,955.0,4049.2,900.0,229.20000000000002,4049.2000000000003,5.0
517.0,172.33333333333334,535.612,480.0,18.612,535.612,3.0
6099.0,1524.75,6538.128,930.0,439.12800000000004,6538.128000000001,6.0
1132.0,566.0,1159.168,434.0,27.168,1159.1680000000001,2.0
250.0,83.33333333333333,262.0,124.0,12.0,262.0,4.0
3038.0,1519.0,3147.368,465.0,109.36800000000001,3147.368,3.0
5954.0,1488.5,6739.928,1085.0,785.9280000000001,6739.928000000001,11.0
4324.0,1441.3333333333333,4427.776,806.0,103.776,4427.776,2.0
1584.0,792.0,1698.048,930.0,114.048,1698.048,6.0
1472.0,490.6666666666667,1524.992,480.0,52.992000000000004,1524.992,3.0
4041.0,1347.0,4137.984,810.0,96.98400000000001,4137.984,2.0
4666.0,1555.3333333333333,5113.936,990.0,447.93600000000004,5113.936000000001,8.0
250.0,250.0,262.0,496.0,12.0,262.0,4.0
6065.0,2021.6666666666667,6574.46,600.0,509.46000000000004,6574.46,7.0
2055.0,513.75,2055.0,744.0,0.0,2055.0,0.0
2126.0,1063.0,2177.024,434.0,51.024,2177.024,2.0
4991.0,1663.6666666666667,5290.46,150.0,299.46000000000004,5290.46,5.0
250.0,125.0,280.0,300.0,30.0,280.0,10.0
250.0,125.0,253.0,420.0,3.0,253.0,1.0
5750.0,1916.6666666666667,5750.0,744.0,0.0,5750.0,0.0
3316.0,1658.0,3594.544,600.0,278.544,3594.5440000000003,7.0
250.0,250.0,271.0,210.0,21.0,271.0,7.0
3859.0,964.75,3951.616,810.0,92.616,3951.616,2.0
250.0,250.0,265.0,899.0,15.0,265.0,5.0
4760.0,1586.6666666666667,4817.12,420.0,57.120000000000005,4817.12,1.0
6233.0,1246.6,6756.572,961.0,523.572,6756.572,7.0
4032.0,2016.0,4273.92,540.0,241.92000000000002,4273.92,5.0
9583.0,1916.6,9927.988,1209.0,344.98800000000006,9927.988000000001,3.0
4810.0,1202.5,5214.04,960.0,404.03999999999996,5214.04,7.0
941.0,941.0,941.0,390.0,0.0,941.0,0.0
5038.0,1259.5,5521.648,992.0,483.648,5521.648,8.0
653.0,217.66666666666666,684.344,496.0,31.344,684.344,4.0
250.0,83.33333333333333,256.0,450.0,6.0,256.0,2.0
7200.0,2400.0,8150.4,720.0,950.4000000000001,8150.400000000001,11.0
2540.0,846.6666666666666,2844.8,682.0,304.8,2844.8,10.0
337.0,337.0,353.176,120.0,16.176000000000002,353.176,4.0
6020.0,2006.6666666666667,6814.64,341.0,794.64,6814.64,11.0
8827.0,1765.4,9674.392,992.0,847.392,9674.392000000002,8.0
3109.0,1036.3333333333333,3220.924,480.0,111.924,3220.924,3.0
5011.0,2505.5,5251.528,868.0,240.528,5251.528,4.0
250.0,250.0,262.0,124.0,12.0,262.0,4.0
6885.0,1377.0,7215.48,868.0,330.48,7215.4800000000005,4.0
250.0,125.0,262.0,496.0,12.0,262.0,4.0
4744.0,1581.3333333333333,5313.28,682.0,569.2800000000001,5313.280000000001,10.0
2306.0,1153.0,2610.392,330.0,304.392,2610.3920000000003,11.0
4048.0,2024.0,4533.76,682.0,485.76,4533.76,10.0
7832.0,1958.0,8583.872,992.0,751.8720000000001,8583.872000000001,8.0
250.0,83.33333333333333,250.0,372.0,0.0,250.0,0.0
4798.0,1199.5,5258.608,990.0,460.608,5258.608,8.0
3054.0,1018.0,3127.296,1170.0,73.296,3127.2960000000003,2.0
2011.0,1005.5,2083.396,465.0,72.396,2083.396,3.0
250.0,83.33333333333333,274.0,630.0,24.0,274.0,8.0
4317.0,1079.25,4317.0,750.0,0.0,4317.0,0.0
7164.0,3582.0,7765.776,217.0,601.7760000000001,7765.776000000001,7.0
6906.0,1726.5,7154.616,837.0,248.61599999999999,7154.616,3.0
7409.0,1481.8,7409.0,1470.0,0.0,7409.0,0.0
9014.0,2253.5,9230.336,806.0,216.336,9230.336,2.0
7818.0,2606.0,8380.896,570.0,562.896,8380.896,6.0
5685.0,1421.25,5889.66,1209.0,204.66,5889.66,3.0
250.0,125.0,253.0,420.0,3.0,253.0,1.0
4581.0,1527.0,4965.804,960.0,384.80400000000003,4965.804,7.0
2138.0,712.6666666666666,2343.248,630.0,205.248,2343.248,8.0
5009.0,1252.25,5549.972,1023.0,540.972,5549.972000000001,9.0
5835.0,1458.75,6325.14,960.0,490.14,6325.14,7.0
4860.0,1620.0,5093.28,870.0,233.28,5093.280000000001,4.0
3831.0,1915.5,3968.916,480.0,137.916,3968.916,3.0
8297.0,1659.4,8595.692,1209.0,298.692,8595.692000000001,3.0
5191.0,1038.2,5502.46,540.0,311.46000000000004,5502.46,5.0
5260.0,1315.0,5575.6,899.0,315.6,5575.6,5.0
3350.0,3350.0,3671.6,240.0,321.6,3671.6000000000004,8.0
3335.0,1667.5,3655.16,248.0,320.16,3655.1600000000003,8.0
4609.0,1152.25,4719.616,450.0,110.616,4719.616,2.0
5657.0,1885.6666666666667,6064.304,930.0,407.304,6064.304,6.0
4545.0,1515.0,4654.08,1170.0,109.08,4654.08,2.0
5537.0,1845.6666666666667,5935.664,558.0,398.664,5935.664000000001,6.0
8497.0,1699.4,8904.856,1240.0,407.856,8904.856,4.0
3743.0,935.75,3787.916,775.0,44.916000000000004,3787.916,1.0
5836.0,1945.3333333333333,6116.128,868.0,280.128,6116.128000000001,4.0
6520.0,1304.0,6520.0,744.0,0.0,6520.0,0.0
4843.0,1210.75,5307.928,992.0,464.928,5307.928000000001,8.0
983.0,327.6666666666667,1100.96,690.0,117.96,1100.96,10.0
5011.0,1252.75,5672.452,1085.0,661.452,5672.452,11.0
1259.0,1259.0,1319.432,120.0,60.432,1319.432,4.0
250.0,83.33333333333333,274.0,990.0,24.0,274.0,8.0
3656.0,1218.6666666666667,3743.744,434.0,87.744,3743.744,2.0
3900.0,1300.0,3993.6,434.0,93.60000000000001,3993.6,2.0
5579.0,1115.8,5913.74,899.0,334.74,5913.740000000001,5.0
3717.0,1239.0,4073.832,630.0,356.832,4073.8320000000003,8.0
1535.0,511.6666666666667,1737.62,330.0,202.62,1737.6200000000001,11.0
5751.0,1917.0,5751.0,1110.0,0.0,5751.0,0.0
6780.0,3390.0,7024.08,840.0,244.07999999999998,7024.08,3.0
1444.0,481.3333333333333,1617.28,690.0,173.28,1617.2800000000002,10.0
8411.0,1682.2,9117.524,961.0,706.524,9117.524000000001,7.0
1553.0,388.25,1702.088,992.0,149.088,1702.0880000000002,8.0
5629.0,1876.3333333333333,6101.836,961.0,472.836,6101.836,7.0
1033.0,516.5,1094.98,527.0,61.980000000000004,1094.98,5.0
250.0,125.0,265.0,527.0,15.0,265.0,5.0
2150.0,537.5,2408.0,682.0,258.0,2408.0000000000005,10.0
1353.0,676.5,1531.596,341.0,178.596,1531.5960000000002,11.0
250.0,250.0,271.0,217.0,21.0,271.0,7.0
1886.0,943.0,1908.632,420.0,22.632,1908.632,1.0
463.0,154.33333333333334,507.448,240.0,44.448,507.44800000000004,8.0
933.0,311.0,1033.764,279.0,100.764,1033.7640000000001,9.0
1720.0,573.3333333333334,1720.0,750.0,0.0,1720.0,0.0
2154.0,718.0,2412.48,300.0,258.48,2412.48,10.0
5566.0,2783.0,5699.584,450.0,133.584,5699.584,2.0
250.0,83.33333333333333,256.0,810.0,6.0,256.0,2.0
3063.0,1021.0,3246.78,540.0,183.78,3246.78,5.0
1694.0,564.6666666666666,1775.312,124.0,81.312,1775.3120000000001,4.0
988.0,494.0,1082.848,240.0,94.848,1082.8480000000002,8.0
2175.0,1087.5,2201.1,420.0,26.1,2201.1,1.0
919.0,306.3333333333333,1040.308,341.0,121.308,1040.3080000000002,11.0
7360.0,2453.3333333333335,7360.0,750.0,0.0,7360.0,0.0
1500.0,375.0,1500.0,750.0,0.0,1500.0,0.0
2668.0,1334.0,2860.096,930.0,192.096,2860.096,6.0
5275.0,1055.0,5718.1,1320.0,443.1,5718.1,7.0
5843.0,1460.75,6333.812,960.0,490.812,6333.812000000001,7.0
3910.0,1303.3333333333333,3956.92,403.0,46.92,3956.92,1.0
3420.0,1710.0,3420.0,750.0,0.0,3420.0,0.0
1323.0,441.0,1370.628,465.0,47.628,1370.628,3.0
6860.0,2286.6666666666665,7436.24,960.0,576.24,7436.240000000001,7.0
4702.0,1175.5,5209.816,1023.0,507.816,5209.816000000001,9.0
5015.0,1671.6666666666667,5075.18,775.0,60.18,5075.18,1.0
9295.0,3098.3333333333335,9295.0,750.0,0.0,9295.0,0.0
451.0,225.5,472.648,120.0,21.648,472.648,4.0
5087.0,1271.75,5087.0,750.0,0.0,5087.0,0.0
5813.0,1162.6,6510.5599999999995,1054.0,697.56,6510.56,10.0
964.0,321.3333333333333,1091.248,330.0,127.24799999999999,1091.248,11.0
5921.0,1480.25,6489.416,630.0,568.416,6489.416,8.0
7691.0,1538.2,7967.876,1209.0,276.876,7967.876,3.0
2900.0,725.0,3213.2,651.0,313.20000000000005,3213.2000000000003,9.0
1996.0,998.0,2187.616,240.0,191.616,2187.616,8.0
250.0,250.0,280.0,310.0,30.0,280.0,10.0
3896.0,974.0,3896.0,750.0,0.0,3896.0,0.0
2711.0,1355.5,2873.66,899.0,162.66000000000003,2873.6600000000003,5.0
1903.0,951.5,2085.688,248.0,182.68800000000002,2085.688,8.0
5990.0,1198.0,6205.64,840.0,215.64,6205.64,3.0
1849.0,924.5,1937.752,120.0,88.752,1937.7520000000002,4.0
3454.0,1151.3333333333333,3661.24,900.0,207.24,3661.2400000000002,5.0
2909.0,1454.5,3118.448,930.0,209.448,3118.4480000000003,6.0
1816.0,454.0,1968.544,961.0,152.544,1968.544,7.0
3048.0,1016.0,3377.184,660.0,329.184,3377.184,9.0
5611.0,1402.75,6082.3240000000005,589.0,471.32400000000007,6082.3240000000005,7.0
4042.0,1347.3333333333333,4381.528,600.0,339.52799999999996,4381.528,7.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
2458.0,819.3333333333334,2458.0,390.0,0.0,2458.0,0.0
4813.0,1203.25,5275.048,990.0,462.048,5275.048000000001,8.0
6467.0,1616.75,6777.416,1581.0,310.416,6777.416,4.0
3162.0,1054.0,3199.944,420.0,37.944,3199.944,1.0
9880.0,2470.0,11184.16,1080.0,1304.16,11184.160000000002,11.0
4620.0,1540.0,4620.0,744.0,0.0,4620.0,0.0
250.0,83.33333333333333,250.0,390.0,0.0,250.0,0.0
250.0,250.0,268.0,186.0,18.0,268.0,6.0
1391.0,1391.0,1424.384,450.0,33.384,1424.384,2.0
6638.0,1659.5,7514.216,1085.0,876.2160000000001,7514.216,11.0
7118.0,1779.5,7203.416,780.0,85.416,7203.416,1.0
1475.0,491.6666666666667,1616.6,240.0,141.6,1616.6000000000001,8.0
6199.0,1239.8,6347.776,1178.0,148.776,6347.776,2.0
9772.0,1954.4,10006.528,810.0,234.528,10006.528,2.0
1376.0,458.6666666666667,1376.0,372.0,0.0,1376.0,0.0
2477.0,825.6666666666666,2714.792,630.0,237.792,2714.7920000000004,8.0
3114.0,1038.0,3114.0,1116.0,0.0,3114.0,0.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
5452.0,1363.0,5582.848,434.0,130.848,5582.848,2.0
3836.0,1278.6666666666667,4158.224,961.0,322.22400000000005,4158.224,7.0
881.0,440.5,997.292,720.0,116.29200000000002,997.2920000000001,11.0
2322.0,774.0,2600.64,690.0,278.64,2600.6400000000003,10.0
5862.0,1465.5,5862.0,750.0,0.0,5862.0,0.0
4289.0,2144.5,4546.34,540.0,257.34000000000003,4546.34,5.0
5339.0,1334.75,5915.612,660.0,576.612,5915.612,9.0
3295.0,823.75,3374.08,450.0,79.08,3374.08,2.0
1283.0,320.75,1452.356,713.0,169.356,1452.3560000000002,11.0
336.0,168.0,368.256,248.0,32.256,368.25600000000003,8.0
7143.0,1428.6,7485.864,1230.0,342.86400000000003,7485.8640000000005,4.0
3801.0,1267.0,4120.284,210.0,319.284,4120.284000000001,7.0
2727.0,909.0,2857.896,496.0,130.89600000000002,2857.896,4.0
5668.0,1133.6,5736.016,1140.0,68.016,5736.016,1.0
1859.0,619.6666666666666,1859.0,744.0,0.0,1859.0,0.0
1635.0,1635.0,1635.0,372.0,0.0,1635.0,0.0
724.0,241.33333333333334,793.504,248.0,69.504,793.504,8.0
10370.0,2074.0,11738.84,720.0,1368.84,11738.840000000002,11.0
3079.0,1026.3333333333333,3374.584,240.0,295.584,3374.5840000000003,8.0
5062.0,2531.0,5487.208,960.0,425.20799999999997,5487.2080000000005,7.0
868.0,289.3333333333333,868.0,372.0,0.0,868.0,0.0
5682.0,2841.0,6227.472,620.0,545.472,6227.472000000001,8.0
3341.0,1670.5,3661.736,630.0,320.736,3661.7360000000003,8.0
5355.0,2677.5,5804.82,961.0,449.82000000000005,5804.820000000001,7.0
3248.0,1082.6666666666667,3403.904,120.0,155.904,3403.904,4.0
6457.0,2152.3333333333335,7231.84,1395.0,774.8399999999999,7231.840000000001,10.0
1563.0,521.0,1750.56,682.0,187.56,1750.5600000000002,10.0
1525.0,508.3333333333333,1561.6,434.0,36.6,1561.6000000000001,2.0
7242.0,1810.5,7676.52,1271.0,434.52,7676.52,5.0
2400.0,600.0,2630.4,620.0,230.4,2630.4,8.0
4425.0,1475.0,5009.1,1080.0,584.1,5009.1,11.0
1329.0,443.0,1440.636,600.0,111.636,1440.6360000000002,7.0
620.0,310.0,709.28,360.0,89.28,709.2800000000001,12.0
8096.0,1619.2,8290.304,1891.0,194.304,8290.304,2.0
7103.0,1775.75,7273.472,810.0,170.472,7273.472,2.0
1718.0,1718.0,1800.464,510.0,82.464,1800.4640000000002,4.0
2763.0,921.0,2961.936,570.0,198.93599999999998,2961.936,6.0
3542.0,3542.0,3712.016,124.0,170.016,3712.016,4.0
484.0,242.0,553.696,360.0,69.696,553.696,12.0
2539.0,1269.5,2630.404,465.0,91.404,2630.404,3.0
2228.0,1114.0,2334.944,124.0,106.944,2334.944,4.0
8121.0,1624.2,9192.972,720.0,1071.972,9192.972000000002,11.0
3754.0,1251.3333333333333,3934.192,510.0,180.192,3934.192,4.0
7795.0,2598.3333333333335,7795.0,750.0,0.0,7795.0,0.0
6264.0,2088.0,6339.168,775.0,75.168,6339.168,1.0
5579.0,1115.8,6181.532,1380.0,602.532,6181.532,9.0
1774.0,887.0,1944.304,620.0,170.304,1944.304,8.0
3142.0,1047.3333333333333,3330.52,899.0,188.52,3330.52,5.0
6412.0,1603.0,6796.72,899.0,384.72,6796.72,5.0
5595.0,1865.0,5595.0,390.0,0.0,5595.0,0.0
3662.0,915.5,4057.496,651.0,395.49600000000004,4057.4960000000005,9.0
3261.0,1087.0,3339.264,806.0,78.264,3339.264,2.0
6764.0,1691.0,6926.336,806.0,162.336,6926.336,2.0
1235.0,411.6666666666667,1323.92,570.0,88.92,1323.92,6.0
3003.0,1001.0,3219.216,570.0,216.216,3219.2160000000003,6.0
1448.0,724.0,1569.632,589.0,121.632,1569.632,7.0
250.0,83.33333333333333,283.0,1085.0,33.0,283.00000000000006,11.0
4694.0,1173.5,5088.296,961.0,394.29600000000005,5088.296,7.0
6497.0,1624.25,6652.928,806.0,155.928,6652.928,2.0
435.0,435.0,476.76,630.0,41.76,476.76000000000005,8.0
4404.0,1468.0,4404.0,744.0,0.0,4404.0,0.0
4893.0,1223.25,5069.148,837.0,176.148,5069.148,3.0
3402.0,1134.0,3728.592,630.0,326.592,3728.592,8.0
3930.0,1310.0,4448.76,330.0,518.76,4448.76,11.0
250.0,83.33333333333333,262.0,496.0,12.0,262.0,4.0
561.0,280.5,635.052,341.0,74.052,635.052,11.0
250.0,250.0,277.0,270.0,27.0,277.0,9.0
5548.0,1849.3333333333333,5681.152,434.0,133.15200000000002,5681.152,2.0
2707.0,2707.0,3064.324,330.0,357.324,3064.3240000000005,11.0
2886.0,577.2,3128.424,960.0,242.42399999999998,3128.4240000000004,7.0
1151.0,383.6666666666667,1247.684,960.0,96.68400000000001,1247.6840000000002,7.0
5107.0,1021.4,5290.852,840.0,183.852,5290.852,3.0
6565.0,1313.0,6722.56,806.0,157.56,6722.56,2.0
250.0,125.0,274.0,240.0,24.0,274.0,8.0
2266.0,755.3333333333334,2293.192,775.0,27.192,2293.192,1.0
6448.0,1612.0,6448.0,750.0,0.0,6448.0,0.0
1638.0,546.0,1795.248,240.0,157.248,1795.248,8.0
938.0,312.6666666666667,1039.304,270.0,101.304,1039.304,9.0
4415.0,1471.6666666666667,4838.84,992.0,423.84000000000003,4838.84,8.0
3540.0,885.0,3582.48,420.0,42.480000000000004,3582.48,1.0
4231.0,1410.3333333333333,4637.176,240.0,406.176,4637.176,8.0
6731.0,1346.2,6811.772,1519.0,80.772,6811.772,1.0
6912.0,1728.0,7492.608,1320.0,580.6080000000001,7492.608,7.0
2806.0,935.3333333333334,2940.688,120.0,134.68800000000002,2940.688,4.0
2160.0,540.0,2341.44,600.0,181.44,2341.44,7.0
7460.0,1492.0,8086.64,961.0,626.64,8086.64,7.0
5475.0,1825.0,6000.6,992.0,525.6,6000.6,8.0
5043.0,1260.75,5648.16,682.0,605.16,5648.160000000001,10.0
2712.0,904.0,3004.896,270.0,292.896,3004.896,9.0
250.0,250.0,280.0,300.0,30.0,280.0,10.0
3577.0,894.25,3963.316,1023.0,386.316,3963.3160000000003,9.0
6316.0,1579.0,6694.96,900.0,378.96000000000004,6694.96,5.0
869.0,289.6666666666667,910.712,496.0,41.712,910.712,4.0
2992.0,748.0,3386.944,1085.0,394.944,3386.9440000000004,11.0
2298.0,2298.0,2601.3360000000002,330.0,303.336,2601.3360000000002,11.0
3402.0,1134.0,3524.472,837.0,122.472,3524.472,3.0
6415.0,2138.3333333333335,6415.0,744.0,0.0,6415.0,0.0
2902.0,967.3333333333334,3180.592,630.0,278.592,3180.592,8.0
1433.0,477.6666666666667,1450.196,775.0,17.196,1450.196,1.0
5637.0,1409.25,6042.864,930.0,405.86400000000003,6042.8640000000005,6.0
7695.0,1923.75,7972.02,1200.0,277.02,7972.02,3.0
3662.0,1831.0,3749.888,434.0,87.888,3749.888,2.0
6169.0,1233.8,6687.196,960.0,518.196,6687.196000000001,7.0
3885.0,971.25,4164.72,570.0,279.71999999999997,4164.72,6.0
250.0,250.0,253.0,403.0,3.0,253.0,1.0
4541.0,1135.25,4758.968,870.0,217.96800000000002,4758.968,4.0
250.0,125.0,283.0,341.0,33.0,283.00000000000006,11.0
2575.0,858.3333333333334,2729.5,540.0,154.5,2729.5,5.0
1150.0,575.0,1205.2,868.0,55.2,1205.2,4.0
9560.0,3186.6666666666665,10133.6,900.0,573.6,10133.6,5.0
6367.0,1591.75,6901.8279999999995,960.0,534.828,6901.828,7.0
3401.0,1133.6666666666667,3482.624,450.0,81.624,3482.6240000000003,2.0
3103.0,1034.3333333333333,3475.36,1050.0,372.36,3475.36,10.0
5824.0,1456.0,6383.104,992.0,559.104,6383.104,8.0
1355.0,1355.0,1420.04,124.0,65.04,1420.04,4.0
3290.0,1096.6666666666667,3290.0,750.0,0.0,3290.0,0.0
624.0,312.0,653.952,120.0,29.952,653.952,4.0
6320.0,1580.0,6471.68,1170.0,151.68,6471.68,2.0
1731.0,432.75,1855.632,930.0,124.632,1855.632,6.0
250.0,62.5,280.0,1054.0,30.0,280.0,10.0
4589.0,1147.25,4644.068,780.0,55.068,4644.068,1.0
5006.0,1668.6666666666667,5246.2880000000005,120.0,240.288,5246.2880000000005,4.0
2653.0,884.3333333333334,2844.016,558.0,191.01600000000002,2844.016,6.0
8116.0,2029.0,8310.784,810.0,194.784,8310.784,2.0
6623.0,1655.75,6702.476,780.0,79.476,6702.476,1.0
5067.0,1266.75,5249.412,465.0,182.412,5249.412,3.0
250.0,83.33333333333333,250.0,744.0,0.0,250.0,0.0
1726.0,575.3333333333334,1891.696,248.0,165.696,1891.6960000000001,8.0
1061.0,265.25,1150.124,600.0,89.12400000000001,1150.124,7.0
3908.0,1954.0,3908.0,750.0,0.0,3908.0,0.0
1895.0,947.5,2076.92,240.0,181.92000000000002,2076.92,8.0
3834.0,1917.0,4294.08,682.0,460.08000000000004,4294.080000000001,10.0
7587.0,1896.75,7678.044,775.0,91.044,7678.044,1.0
5243.0,1310.75,5746.328,990.0,503.32800000000003,5746.328,8.0
3402.0,1134.0,3606.12,527.0,204.12,3606.1200000000003,5.0
1485.0,1485.0,1574.1,527.0,89.1,1574.1000000000001,5.0
2700.0,900.0,2829.6,496.0,129.6,2829.6,4.0
6641.0,2213.6666666666665,6641.0,1116.0,0.0,6641.0,0.0
4211.0,2105.5,4261.532,403.0,50.532000000000004,4261.532,1.0
250.0,125.0,253.0,403.0,3.0,253.0,1.0
