loan_amount,value_per_installment,value_future,payment_term,capitalized_interest,months,installment_percent,loan_purpose_radio_tv,loan_purpose_car_used,installment_plans_none,loan_purpose_furniture,loan_purpose_appliances,allow
4823.0,1607.6666666666667,4938.752,806.0,115.752,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
2987.0,1493.5,3058.688,806.0,71.688,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3806.0,1903.0,3943.016,480.0,137.01600000000002,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2503.0,834.3333333333334,2653.1800000000003,540.0,150.18,5.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
5670.0,1134.0,6418.4400000000005,1426.0,748.44,11.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
5102.0,1700.6666666666667,5530.568,960.0,428.56800000000004,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
788.0,262.6666666666667,835.2800000000001,900.0,47.28,5.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
9016.0,2254.0,9881.536,992.0,865.5360000000001,8.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
4426.0,1475.3333333333333,4532.224,806.0,106.224,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
6396.0,2132.0,6933.264,961.0,537.264,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2069.0,1034.5,2267.6240000000003,248.0,198.624,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
5291.0,1763.6666666666667,5862.428000000001,651.0,571.428,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
7860.0,2620.0,8142.96,840.0,282.96000000000004,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
3618.0,1809.0,4008.744,1023.0,390.744,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2149.0,1074.5,2355.304,248.0,206.304,8.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
4638.0,1546.0,4804.968,465.0,166.968,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
530.0,265.0,555.44,868.0,25.44,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
6103.0,1525.75,6835.360000000001,690.0,732.36,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3018.0,1006.0,3054.216,775.0,36.216,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4339.0,1446.3333333333333,4599.34,527.0,260.34,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3509.0,1169.6666666666667,3972.1880000000006,1085.0,463.18800000000005,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
5823.0,1455.75,6521.76,682.0,698.76,10.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
8813.0,1762.6,9236.024000000001,1240.0,423.024,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
337.0,112.33333333333333,353.176,510.0,16.176000000000002,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
3279.0,1639.5,3397.0440000000003,837.0,118.044,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
5626.0,1406.5,5896.048000000001,868.0,270.048,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
4735.0,1183.75,4848.64,1170.0,113.64,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3731.0,1865.5,4089.1760000000004,620.0,358.176,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,283.00000000000006,341.0,33.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,280.0,300.0,30.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3072.0,1024.0,3108.864,420.0,36.864000000000004,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
2246.0,561.5,2380.76,900.0,134.76000000000002,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1862.0,620.6666666666666,1951.376,510.0,89.376,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,271.0,600.0,21.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
587.0,195.66666666666666,594.044,420.0,7.0440000000000005,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1764.0,588.0,1764.0,744.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,256.0,450.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1847.0,1847.0,2068.6400000000003,300.0,221.64000000000001,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5650.0,1130.0,6395.800000000001,1085.0,745.8,11.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,125.0,268.0,570.0,18.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1753.0,876.5,1900.2520000000002,600.0,147.252,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
3720.0,930.0,3853.92,840.0,133.92000000000002,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2403.0,801.0,2460.672,1178.0,57.672000000000004,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
1993.0,664.3333333333334,2232.1600000000003,682.0,239.16,10.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
3094.0,1031.3333333333333,3131.128,1140.0,37.128,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,83.33333333333333,262.0,120.0,12.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5385.0,1346.25,5643.4800000000005,868.0,258.48,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
3837.0,1279.0,3883.044,420.0,46.044000000000004,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2056.0,685.3333333333334,2056.0,750.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
4791.0,1197.75,5423.412,720.0,632.412,11.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
6293.0,1258.6,6293.0,1830.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,83.33333333333333,250.0,744.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
3368.0,1122.6666666666667,3529.664,510.0,161.66400000000002,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3456.0,1152.0,3456.0,1116.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
4642.0,1547.3333333333333,4809.112,837.0,167.112,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
2876.0,958.6666666666666,3117.5840000000003,961.0,241.584,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
7275.0,1455.0,7275.0,1110.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
5365.0,1341.25,6008.8,1054.0,643.8,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
7419.0,1483.8,8131.224000000001,1350.0,712.224,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
6149.0,1537.25,6591.728,1302.0,442.72799999999995,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4969.0,1656.3333333333333,5446.024,240.0,477.024,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,125.0,262.0,496.0,12.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1853.0,463.25,1897.472,806.0,44.472,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
5359.0,1339.75,5423.308,775.0,64.308,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
3075.0,1025.0,3370.2000000000003,620.0,295.2,8.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,125.0,253.0,420.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
2994.0,998.0,3173.6400000000003,150.0,179.64,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
4186.0,1046.5,4587.856000000001,992.0,401.856,8.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
1779.0,593.0,1949.784,630.0,170.784,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1595.0,531.6666666666666,1690.7,527.0,95.7,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
6558.0,1639.5,6872.784000000001,510.0,314.784,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
7208.0,1201.3333333333333,7640.4800000000005,1271.0,432.47999999999996,5.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0
6991.0,1747.75,7074.892,1147.0,83.892,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4947.0,1649.0,5362.548000000001,960.0,415.548,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
9542.0,2385.5,10458.032000000001,1364.0,916.032,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,262.0,124.0,12.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
3271.0,1090.3333333333333,3624.2680000000005,279.0,353.26800000000003,9.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
3671.0,734.2,3891.26,900.0,220.26,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
5313.0,1328.25,5631.780000000001,540.0,318.78,5.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
7673.0,1918.25,7673.0,1116.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2070.0,2070.0,2169.36,120.0,99.36,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
7135.0,1783.75,7306.24,434.0,171.24,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
3497.0,1165.6666666666667,3664.856,124.0,167.856,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5609.0,1402.25,6214.772000000001,1020.0,605.772,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
5289.0,1057.8,5923.68,1050.0,634.6800000000001,10.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
2604.0,651.0,2728.992,1240.0,124.992,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
3861.0,1930.5,3907.332,403.0,46.332,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4180.0,1045.0,4180.0,750.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
5846.0,1461.5,5846.0,750.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
4553.0,1517.6666666666667,5153.996,330.0,600.996,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4862.0,1215.5,4978.688,1170.0,116.688,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
4170.0,1390.0,4420.2,150.0,250.2,5.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
4813.0,1604.3333333333333,4986.268,465.0,173.268,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
815.0,407.5,824.78,403.0,9.78,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
3812.0,953.0,4132.2080000000005,589.0,320.20799999999997,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
7025.0,1405.0,7193.6,1178.0,168.6,2.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
6315.0,1578.75,6845.46,960.0,530.46,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
7160.0,2386.6666666666665,7331.84,810.0,171.84,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
2770.0,923.3333333333334,2770.0,744.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
2847.0,949.0,3188.6400000000003,682.0,341.64,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
2716.0,1358.0,2976.7360000000003,630.0,260.736,8.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
1347.0,673.5,1395.492,465.0,48.492000000000004,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
3691.0,1230.3333333333333,4001.0440000000003,589.0,310.044,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2524.0,1262.0,2796.592,270.0,272.592,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
7240.0,1448.0,7761.280000000001,1302.0,521.28,6.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
4522.0,1130.5,4956.112,620.0,434.112,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
5930.0,2965.0,6499.280000000001,992.0,569.28,8.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2696.0,898.6666666666666,2890.112,930.0,194.11200000000002,6.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
1144.0,572.0,1157.728,420.0,13.728,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
6084.0,3042.0,6814.080000000001,310.0,730.0799999999999,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
5821.0,1164.2,5890.852,1147.0,69.852,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
5460.0,1365.0,5918.64,960.0,458.64,7.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
1721.0,573.6666666666666,1803.6080000000002,510.0,82.608,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,250.0,268.0,558.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3355.0,838.75,3797.8600000000006,713.0,442.85999999999996,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
723.0,241.0,749.028,840.0,26.028,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
6219.0,1243.8,6442.884,840.0,223.88400000000001,3.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
6486.0,1621.5,7108.656000000001,620.0,622.6560000000001,8.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
5249.0,1749.6666666666667,5374.976,810.0,125.976,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,131.0,393.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1891.0,945.5,1959.076,480.0,68.076,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
3810.0,1270.0,3992.88,868.0,182.88,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,83.33333333333333,265.0,527.0,15.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,83.33333333333333,262.0,496.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
3575.0,1191.6666666666667,3961.1000000000004,1020.0,386.09999999999997,9.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
1608.0,804.0,1762.3680000000002,240.0,154.368,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,262.0,510.0,12.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1208.0,604.0,1208.0,744.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1205.0,401.6666666666667,1320.68,620.0,115.68,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
6824.0,1706.0,7151.552000000001,870.0,327.552,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
3667.0,916.75,3931.0240000000003,570.0,264.024,6.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
3402.0,1701.0,3565.2960000000003,120.0,163.296,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5437.0,1359.25,5632.732,837.0,195.732,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
4104.0,2052.0,4645.728,713.0,541.728,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4943.0,1235.75,5476.844,651.0,533.844,9.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
250.0,125.0,265.0,150.0,15.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
250.0,83.33333333333333,274.0,248.0,24.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,83.33333333333333,274.0,620.0,24.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
5577.0,1859.0,5577.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
4880.0,1626.6666666666667,5055.68,837.0,175.68,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1739.0,869.5,1947.6800000000003,690.0,208.68,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
7621.0,1905.25,7803.904,810.0,182.904,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
2933.0,733.25,2933.0,750.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
636.0,636.0,697.056,240.0,61.056000000000004,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5775.0,1155.0,6260.1,1333.0,485.09999999999997,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3840.0,1280.0,4024.32,124.0,184.32,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
765.0,382.5,774.1800000000001,775.0,9.18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
4178.0,2089.0,4478.816000000001,186.0,300.81600000000003,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2411.0,1205.5,2439.9320000000002,420.0,28.932000000000002,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
4425.0,1106.25,5009.1,720.0,584.1,11.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2787.0,929.0,3087.996,270.0,300.99600000000004,9.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1455.0,727.5,1612.14,270.0,157.14000000000001,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
1084.0,361.3333333333333,1084.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
8022.0,1604.4,9080.904,1080.0,1058.904,11.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2365.0,1182.5,2592.0400000000004,248.0,227.04,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
1605.0,802.5,1682.04,124.0,77.04,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
9849.0,1969.8,9967.188,1140.0,118.188,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
7984.0,1596.8,8558.848,930.0,574.8480000000001,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
9647.0,1929.4,10341.584,930.0,694.584,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3175.0,1587.5,3441.7000000000003,600.0,266.7,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2742.0,914.0,2972.3280000000004,960.0,230.32800000000003,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
616.0,205.33333333333334,630.784,434.0,14.784,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4892.0,1630.6666666666667,5244.224,558.0,352.224,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
6954.0,2318.0,6954.0,744.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
250.0,125.0,280.0,300.0,30.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
7236.0,1447.2,7930.656000000001,990.0,694.6560000000001,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
1988.0,662.6666666666666,2178.848,630.0,190.848,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
1326.0,663.0,1341.912,420.0,15.912,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
501.0,167.0,501.0,744.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4556.0,2278.0,5157.392000000001,713.0,601.392,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
7083.0,1770.75,7847.964000000001,660.0,764.9639999999999,9.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
3064.0,1021.3333333333334,3100.768,775.0,36.768,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1928.0,1928.0,2182.496,330.0,254.49599999999998,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2901.0,1450.5,3040.248,868.0,139.248,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
8381.0,2095.25,8381.0,750.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
5940.0,1485.0,6011.28,780.0,71.28,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
2202.0,734.0,2492.664,720.0,290.664,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
4811.0,1202.75,4926.464,810.0,115.464,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
6455.0,2151.6666666666665,6609.92,810.0,154.92000000000002,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
3309.0,1654.5,3507.54,540.0,198.54,5.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
2618.0,872.6666666666666,2680.832,806.0,62.832,2.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
6100.0,1220.0,6685.6,1364.0,585.6,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3902.0,1951.0,4370.240000000001,682.0,468.24,10.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
377.0,188.5,408.668,600.0,31.668,7.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4422.0,884.4,4740.384,930.0,318.384,6.0,5.0,0.0,1.0,1.0,0.0,0.0,1.0
4864.0,1621.3333333333333,5214.2080000000005,930.0,350.208,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
6921.0,1730.25,7004.052,775.0,83.052,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2596.0,865.3333333333334,2907.5200000000004,682.0,311.52,10.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
9570.0,2392.5,10833.240000000002,1080.0,1263.24,11.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
3282.0,820.5,3439.536,870.0,157.536,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
7988.0,1997.0,8371.424,868.0,383.42400000000004,4.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
2277.0,1138.5,2386.2960000000003,868.0,109.296,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
2753.0,1376.5,3116.396,341.0,363.396,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,250.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1707.0,853.5,1788.9360000000001,120.0,81.936,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
9040.0,1808.0,9690.880000000001,930.0,650.88,6.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
1340.0,446.6666666666667,1356.08,403.0,16.080000000000002,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
5538.0,1384.5,5737.368,1200.0,199.368,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
3397.0,1132.3333333333333,3682.3480000000004,589.0,285.348,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
766.0,766.0,766.0,390.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2166.0,722.0,2451.9120000000003,341.0,285.91200000000003,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
7584.0,1896.0,7675.008,775.0,91.008,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
4395.0,1465.0,4816.92,992.0,421.92,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
1149.0,383.0,1231.728,558.0,82.72800000000001,6.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
7665.0,1916.25,8308.86,961.0,643.86,7.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
2349.0,1174.5,2602.692,660.0,253.69199999999998,9.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
4665.0,1166.25,4720.9800000000005,775.0,55.980000000000004,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
4684.0,2342.0,5302.2880000000005,330.0,618.288,11.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
1127.0,375.6666666666667,1235.192,630.0,108.19200000000001,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
3967.0,1322.3333333333333,3967.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
4057.0,1352.3333333333333,4057.0,1110.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
4753.0,1188.25,5209.2880000000005,240.0,456.288,8.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
2439.0,1219.5,2556.072,124.0,117.072,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
4411.0,2205.5,4411.0,750.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
7820.0,1564.0,8664.560000000001,1020.0,844.5600000000001,9.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0
2616.0,1308.0,2804.3520000000003,558.0,188.352,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6498.0,2166.0,6887.88,899.0,389.88,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
5557.0,1389.25,5757.052000000001,1200.0,200.052,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4304.0,2152.0,4923.776000000001,360.0,619.7760000000001,12.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
8284.0,1656.8,8482.816,810.0,198.816,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3553.0,1184.3333333333333,3979.3600000000006,682.0,426.36,10.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,277.0,651.0,27.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2036.0,678.6666666666666,2158.1600000000003,540.0,122.16000000000001,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1830.0,610.0,1873.92,806.0,43.92,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
2402.0,1201.0,2574.944,570.0,172.94400000000002,6.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
3713.0,1237.6666666666667,4069.4480000000003,620.0,356.448,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
2851.0,950.3333333333334,3022.06,899.0,171.06,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
7157.0,1789.25,8101.724000000001,1085.0,944.724,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2900.0,966.6666666666666,3213.2000000000003,660.0,313.20000000000005,9.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,250.0,250.0,390.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
3838.0,1919.0,3838.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
4767.0,2383.5,5167.428000000001,600.0,400.428,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5728.0,1909.3333333333333,6484.0960000000005,720.0,756.096,11.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,125.0,277.0,270.0,27.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6172.0,2057.3333333333335,6468.256,510.0,296.25600000000003,4.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
919.0,306.3333333333333,963.1120000000001,124.0,44.112,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
6773.0,1354.6,7585.760000000001,1395.0,812.76,10.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
4296.0,1074.0,4708.416,990.0,412.416,8.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
2828.0,942.6666666666666,2929.808,837.0,101.80799999999999,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
6837.0,1367.4,7083.1320000000005,840.0,246.132,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
4323.0,1441.0,4893.636,713.0,570.636,11.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
